CustomerID,unique_items,total_items,total_invoices,total_value,ave_value
14101,15,6942,6,5976.79,170.76542857142857
14102,25,961,5,1360.28,17.21873417721519
14104,20,72,2,216.20999999999998,10.295714285714284
14105,65,800,1,1266.23,17.111216216216217
14107,59,1793,7,2703.23,21.977479674796747
14108,33,381,2,597.91,17.585588235294118
14109,9,88,1,144.2,16.022222222222222
14110,91,2457,12,5683.15,36.430448717948714
14111,9,457,4,677.85,75.31666666666666
14112,111,1651,7,2915.15,18.2196875
14113,26,745,4,1840.42,54.13
14114,14,101,2,386.53,25.768666666666665
14116,54,707,5,1382.74,19.204722222222223
14117,3,72,1,90.0,30.0
14121,141,2082,4,2780.15,17.485220125786164
14124,4,1618,1,419.58000000000004,83.91600000000001
14125,152,1640,3,2740.43,16.409760479041914
14126,12,507,3,691.1300000000001,49.36642857142858
14127,34,321,3,709.71,16.129772727272726
14128,37,564,2,637.5,13.858695652173912
14129,33,592,5,1123.8600000000001,21.61269230769231
14130,59,258,1,483.86,7.221791044776119
14132,91,3368,11,3586.0299999999997,17.930149999999998
14133,25,348,3,605.64,21.63
14135,86,3850,15,4690.31,35.00231343283583
14138,39,610,2,982.3800000000001,20.901702127659576
14139,26,510,1,415.82,15.993076923076924
14140,56,811,2,935.05,14.167424242424241
14141,26,355,4,915.13,22.87825
14142,22,313,1,311.81,14.173181818181819
14143,5,30,1,115.8,16.54285714285714
14145,3,756,4,3742.2,340.2
14146,170,2437,5,4191.0,19.957142857142856
14147,4,108,2,483.4,96.67999999999999
14148,3,16,1,157.2,52.4
14149,23,218,1,446.62,15.950714285714286
14150,23,496,2,658.64,25.33230769230769
14152,46,711,2,621.29,12.67938775510204
14154,45,465,2,1345.62,25.87730769230769
14155,3,25,1,118.75,19.791666666666668
14156,629,57872,54,116729.63,84.15979091564527
14157,44,284,2,432.88,9.018333333333333
14158,39,781,1,507.66,12.381951219512196
14159,463,4405,11,4690.64,3.8991188694929346
14161,82,455,3,1110.52,10.282592592592593
14162,24,142,2,289.36,11.5744
14163,33,893,4,2445.91,47.036730769230765
14164,22,1033,2,1631.77,56.26793103448276
14165,20,54,1,122.53999999999999,4.901599999999999
14167,25,150,4,574.84,11.054615384615385
14171,55,167,1,363.79,6.272241379310345
14173,28,150,4,450.84,15.546206896551723
14174,24,94,1,134.46,5.171538461538462
14175,131,1515,3,3222.3,21.626174496644296
14176,26,209,4,576.9000000000001,18.609677419354842
14177,36,205,4,559.41,13.319285714285714
14178,184,1503,7,1600.93,4.925938461538462
14179,123,330,2,719.78,4.36230303030303
14180,97,719,25,4748.52,19.785500000000003
14184,19,127,1,452.89,18.870416666666667
14185,3,6,1,197.65,65.88333333333334
14188,36,1162,6,2054.36,31.605538461538462
14189,162,3937,15,4654.08,17.56256603773585
14191,126,3662,13,4684.76,18.08787644787645
14193,32,445,2,853.39,20.318809523809524
14194,249,5840,21,11349.52,19.601934369602763
14195,6,760,2,1012.0,144.57142857142858
14196,6,142,1,335.52,55.919999999999995
14198,35,290,4,701.4,17.984615384615385
14199,2,28,1,185.39999999999998,92.69999999999999
14201,32,590,7,747.44,20.20108108108108
14204,33,82,1,161.03,3.659772727272727
14205,22,204,2,466.7,19.445833333333333
14206,18,276,1,328.15999999999997,16.407999999999998
14208,10,114,1,151.74,15.174000000000001
14209,50,691,6,2073.43,23.83252873563218
14210,62,760,6,1905.8400000000001,18.684705882352944
14211,80,1242,9,2241.1,20.009821428571428
14212,9,1152,1,1070.48,118.94222222222223
14214,60,751,5,1004.38,14.990746268656716
14215,82,1358,6,1789.72,16.57148148148148
14216,46,593,4,1824.3,31.45344827586207
14217,72,689,17,2004.98,20.0498
14218,11,160,1,169.48000000000002,14.123333333333335
14219,7,78,1,89.94,12.848571428571429
14220,21,272,2,632.4,30.114285714285714
14221,92,2191,9,3432.8,17.78652849740933
14222,41,607,1,683.17,16.662682926829266
14223,49,585,3,991.13,16.518833333333333
14224,98,514,4,1050.12,8.899322033898304
14226,53,1308,5,2232.19,33.31626865671642
14227,109,1820,10,3350.96,19.148342857142858
14229,20,610,3,1547.2,38.68
14231,44,409,3,925.71,18.514200000000002
14232,77,1941,5,2048.07,17.80930434782609
14233,30,680,4,1462.72,41.792
14234,109,963,4,775.46,4.877106918238994
14235,52,1959,5,3144.86,39.80835443037975
14236,15,310,2,490.86,32.724000000000004
14237,9,38,1,161.0,17.88888888888889
14238,7,111,1,146.85,18.35625
14239,75,993,11,2380.85,21.257589285714285
14240,33,418,2,890.34,21.19857142857143
14241,10,146,1,213.70000000000002,21.37
14242,13,123,2,280.55,17.534375
14243,94,1221,10,2588.77,18.360070921985816
14245,105,976,2,1693.45,15.680092592592594
14246,57,804,3,1474.06,19.654133333333334
14247,18,47,1,136.76999999999998,6.838499999999999
14248,8,102,1,302.58,37.8225
14250,90,1200,3,1904.05,17.153603603603603
14251,36,1674,5,2879.7000000000003,36.91923076923077
14256,42,414,2,969.0600000000001,18.284150943396227
14257,82,1682,5,3099.7200000000003,29.242641509433966
14258,56,7100,9,12669.98,114.14396396396396
14259,5,68,1,120.0,24.0
14261,44,406,2,1163.45,22.37403846153846
14262,76,1645,8,2618.23,18.3093006993007
14264,13,70,2,333.97,19.64529411764706
14265,27,330,2,530.18,17.10258064516129
14267,23,530,3,1516.24,27.568
14270,26,197,1,492.65000000000003,16.98793103448276
14271,10,88,1,112.32,11.232
14272,32,599,2,437.96,13.271515151515151
14273,22,264,4,559.97,19.309310344827587
14276,51,744,3,1119.74,17.4959375
14277,172,1982,3,4180.2,18.661607142857143
14280,8,52,1,134.04,16.755
14282,62,2668,15,3729.34,23.906025641025643
14284,21,161,2,595.25,18.6015625
14285,18,541,4,1910.01,70.74111111111111
14286,207,4338,3,4628.75,16.53125
14287,9,261,3,176.63,19.625555555555554
14288,12,188,1,426.6,26.6625
14289,32,292,6,911.26,19.388510638297873
14290,84,915,5,2314.65,22.917326732673267
14291,140,2749,11,3883.25,16.385021097046412
14292,54,1663,9,4871.93,48.719300000000004
14293,48,709,4,1046.56,17.15672131147541
14295,5,84,1,166.20000000000002,33.24
14297,42,865,4,1305.33,21.053709677419352
14298,767,58343,44,51527.3,31.476664630421503
14299,89,2149,9,3965.62,27.73160839160839
14300,3,32,1,43.2,14.4
14301,12,606,1,640.14,49.24153846153846
14304,16,139,1,383.45,22.555882352941175
14305,85,1088,3,1843.96,17.730384615384615
14306,28,1075,2,2093.32,63.4339393939394
14307,145,2058,6,2995.72,16.642888888888887
14309,67,1633,9,2352.53,20.10709401709402
14311,20,146,1,310.26,15.513
14312,68,1012,6,1611.59,18.524022988505745
14314,8,296,1,120.0,15.0
14315,55,1021,6,2481.13,24.565643564356435
14317,24,255,1,508.58000000000004,21.190833333333334
14320,28,325,2,477.79,15.412580645161292
14321,106,2406,5,1530.75,12.445121951219512
14323,30,350,2,605.0600000000001,16.807222222222222
14326,8,103,1,183.85,22.98125
14327,10,139,1,311.65,25.97083333333333
14329,204,3095,7,5014.84,19.362316602316604
14331,26,252,2,462.65999999999997,16.523571428571426
14332,20,481,3,866.31,33.31961538461538
14333,14,58,1,415.2,27.68
14334,93,1731,8,2552.21,15.754382716049383
14335,49,379,2,468.26,7.432698412698413
14336,72,1759,4,1614.91,17.943444444444445
14338,24,335,2,588.22,18.97483870967742
14339,13,168,1,309.52,22.108571428571427
14340,6,58,1,134.7,22.45
14341,101,1403,8,2182.28,16.916899224806205
14342,16,347,4,668.5600000000001,31.836190476190477
14344,46,477,8,889.9300000000001,12.534225352112676
14345,5,50,1,108.97999999999999,18.16333333333333
14346,50,605,2,1021.58,17.026333333333334
14348,18,183,1,409.57,22.753888888888888
14349,30,86,1,133.5,4.306451612903226
14350,16,183,1,282.93,15.718333333333334
14351,1,12,1,51.0,51.0
14352,43,538,4,1078.96,22.95659574468085
14353,6,64,1,90.6,15.1
14354,9,210,2,163.62,18.18
14355,10,92,1,174.4,15.854545454545455
14356,29,277,2,701.23,21.24939393939394
14357,38,148,1,225.77,5.506585365853659
14359,40,371,3,912.18,16.58509090909091
14360,95,1151,4,2128.23,18.035847457627117
14362,34,100,1,161.2,3.9317073170731707
14364,57,1967,8,3717.35,53.87463768115942
14367,243,4438,16,9261.52,17.67465648854962
14368,8,36,1,155.0,19.375
14371,4,34,1,100.5,25.125
14373,4,17,1,76.55,19.1375
14375,54,194,1,257.68,3.4357333333333333
14377,11,219,2,617.05,56.095454545454544
14379,35,292,2,348.1,7.567391304347827
14381,54,146,1,202.68,3.619285714285714
14382,115,1237,1,626.0699999999999,4.7791603053435106
14383,48,817,3,1247.69,21.14728813559322
14385,13,159,3,202.11,14.436428571428573
14386,7,54,1,142.4,20.342857142857145
14387,106,819,3,1770.56,12.646857142857142
14388,123,1941,8,3212.84,17.273333333333333
14389,31,729,2,1043.46,23.188000000000002
14390,124,2136,9,4652.82,16.268601398601398
14393,3,13,1,67.95,13.59
14395,167,1693,9,3507.71,10.02202857142857
14396,65,225,2,487.99,6.684794520547945
14397,17,1890,19,2612.96,30.034022988505747
14400,15,454,1,574.7,22.988000000000003
14401,99,4507,13,4051.48,22.26087912087912
14403,12,519,4,1475.81,73.7905
14404,67,839,6,1474.32,14.31378640776699
14406,8,77,1,156.75,19.59375
14407,60,1414,5,2142.73,29.76013888888889
14408,54,1616,7,2606.53,24.360093457943925
14409,37,1230,6,2059.4500000000003,38.137962962962966
14410,145,571,9,1104.07,5.720569948186528
14411,9,196,1,1063.0,75.92857142857143
14412,42,786,2,770.03,17.90767441860465
14413,22,68,1,122.7,5.334782608695653
14414,77,2512,7,1496.98,15.432783505154639
14415,251,3011,13,5900.28,10.000474576271186
14416,13,326,2,490.22,35.01571428571429
14418,110,1711,3,1937.25,15.622983870967742
14419,107,487,6,1058.06,5.13621359223301
14420,25,334,1,387.52,13.362758620689654
14421,22,365,2,813.11,30.115185185185187
14422,162,2906,6,4263.64,19.205585585585588
14423,3,120,1,265.2,88.39999999999999
14424,1,48,1,322.08,322.08
14426,164,2699,10,4481.67,20.007455357142856
14427,16,228,2,363.34000000000003,21.37294117647059
14428,105,436,5,1244.83,8.644652777777777
14431,15,130,1,470.36,27.668235294117647
14432,234,2070,6,2255.51,5.904476439790576
14434,3,368,6,1372.8,114.39999999999999
14436,8,129,1,89.06,9.895555555555555
14437,4,60,1,63.0,12.6
14438,9,82,1,131.9,14.655555555555557
14439,29,526,1,2661.24,83.16375
14440,34,588,5,2357.6800000000003,42.8669090909091
14441,41,446,4,1712.89,33.58607843137255
14442,55,482,2,1589.82,25.235238095238095
14443,81,938,4,1420.2,15.270967741935484
14446,207,873,4,1034.78,3.543767123287671
14447,53,571,5,1163.23,16.617571428571427
14448,20,104,2,375.35,18.767500000000002
14449,188,757,4,907.1,3.5158914728682173
14450,31,241,3,483.25,12.08125
14451,82,389,2,662.59,6.078807339449542
14452,50,119,2,264.44,4.26516129032258
14453,22,49,1,119.93,5.451363636363637
14456,519,2871,9,3059.44,3.160578512396694
14457,3,88,1,113.64,28.41
14459,36,760,1,1837.92,49.67351351351351
14460,13,881,3,434.34,27.14625
14461,155,765,3,2102.67,11.746759776536313
14462,136,962,11,1999.02,8.364100418410041
14463,5,178,3,514.62,102.924
14465,103,405,3,1058.6200000000001,8.14323076923077
14466,34,1006,7,2272.4,31.561111111111114
14467,60,278,4,598.76,6.652888888888889
14470,43,193,2,461.19,10.725348837209303
14472,134,1160,8,1936.84,6.892669039145908
14473,7,88,2,234.34000000000003,33.47714285714286
14474,29,140,1,547.66,18.884827586206896
14475,33,447,3,925.85,22.04404761904762
14476,16,132,1,215.7,11.352631578947367
14477,5,720,4,1309.6,130.95999999999998
14479,17,117,2,316.25,17.569444444444443
14480,13,143,1,279.05,21.465384615384615
14481,25,489,2,636.51,21.217
14482,105,1646,6,2068.15,14.362152777777778
14483,9,97,1,137.1,15.233333333333333
14484,14,210,1,321.92,22.994285714285716
14485,43,71,1,165.75,3.526595744680851
14487,105,735,6,1196.33,8.307847222222222
14488,43,799,1,1064.28,23.136521739130433
14489,28,299,1,463.38,15.446
14491,16,139,2,340.93,20.05470588235294
14493,86,1285,5,2383.2400000000002,19.860333333333337
14494,7,92,1,139.56,19.937142857142856
14495,6,62,2,123.8,20.633333333333333
14496,15,159,2,538.8100000000001,28.35842105263158
14497,28,235,1,475.37,16.392068965517243
14498,145,1098,5,1957.32,10.141554404145078
14499,133,501,3,815.32,4.2026804123711345
14500,6,117,3,356.85,50.978571428571435
14501,7,161,2,251.21,25.121000000000002
14502,334,1482,11,2467.63,3.9608828250401285
14503,102,2004,6,3543.26,21.605243902439025
14504,81,308,4,673.26,6.2921495327102805
14505,483,2759,8,5905.64,7.391289111389237
14506,179,730,5,2012.17,6.367626582278481
14507,74,600,6,1383.18,14.408125
14508,51,131,2,276.42,4.849473684210526
14511,51,784,5,1314.81,19.33544117647059
14512,19,122,2,275.28,11.968695652173912
14513,11,361,3,455.59000000000003,37.965833333333336
14514,61,589,3,1055.35,14.456849315068492
14515,68,1134,6,2102.09,20.812772277227726
14517,17,91,2,330.45,18.358333333333334
14518,16,278,1,174.37,10.898125
14520,3,146,2,270.6,67.65
14522,16,525,4,974.54,57.32588235294117
14523,11,251,1,241.09,20.090833333333332
14524,150,676,9,1867.68,9.20039408866995
14525,202,2696,9,4332.2,14.887285223367696
14527,277,2087,55,8507.82,8.761915550978372
14528,18,278,1,364.21999999999997,20.234444444444442
14529,170,348,3,620.04,2.707598253275109
14530,128,1410,6,2925.91,13.54587962962963
14532,42,284,4,932.85,14.57578125
14533,52,4019,7,1949.72,31.44709677419355
14534,303,2046,18,4445.4,8.581853281853281
14535,241,1831,3,2864.19,8.679363636363636
14536,17,40,1,171.8,9.042105263157895
14537,10,120,1,355.56,35.556
14538,19,155,2,388.25,20.43421052631579
14539,30,428,2,537.48,16.79625
14540,63,421,3,996.26,13.108684210526315
14541,66,647,8,1461.65,13.168018018018019
14542,4,19,1,103.25,20.65
14543,38,675,16,3590.68,52.03884057971014
14544,93,1543,2,2024.45,17.758333333333333
14546,226,1317,5,2578.09,6.4613784461152886
14547,181,2668,8,4007.54,10.949562841530055
14548,1,256,2,652.8,163.2
14549,51,136,1,289.24,5.165
14550,38,394,2,765.62,15.950416666666667
14551,9,106,2,186.23,18.622999999999998
14552,53,91,1,165.07,2.8460344827586206
14553,97,493,5,859.27,7.604159292035398
14554,140,1478,4,2381.04,11.023333333333333
14555,18,130,2,324.14,15.435238095238095
14557,15,510,1,788.38,49.27375
14560,38,1260,22,2237.77,30.240135135135134
14561,61,1014,3,1080.76,15.6631884057971
14562,171,1834,18,5074.77,11.997092198581562
14565,101,1537,4,2949.12,23.78322580645161
14566,4,800,1,1432.0,358.0
14567,31,412,2,1530.3600000000001,46.374545454545455
14569,10,79,1,227.39,18.949166666666667
14570,27,94,2,217.21,7.7575
14572,176,1428,7,2832.84,10.492
14573,114,544,9,1653.42,7.035829787234043
14576,1,12,1,35.400000000000006,35.400000000000006
14577,77,353,4,859.71,6.989512195121952
14578,22,240,1,168.63,7.02625
14581,16,217,1,138.6,8.152941176470588
14582,6,73,1,114.11,19.018333333333334
14583,227,792,5,1052.55,3.1895454545454545
14584,63,383,4,1042.26,10.4226
14585,26,91,1,157.05,5.415517241379311
14586,18,444,1,237.36,12.49263157894737
14587,144,761,9,1601.14,4.180522193211488
14589,3,5,1,39.75,13.25
14591,133,1297,4,1447.14,7.345888324873097
14592,124,415,3,570.46,3.4784146341463416
14593,124,332,3,617.99,4.065723684210527
14594,47,185,2,379.83,7.166603773584906
14595,89,978,6,1740.6,17.06470588235294
14597,44,577,2,883.15,16.05727272727273
14598,49,189,1,221.97,4.4394
14600,24,125,1,393.33000000000004,15.733200000000002
14601,7,168,1,213.96,30.565714285714286
14603,2,400,1,660.0,330.0
14606,704,6214,90,12006.65,4.4518539117538
14607,35,10734,12,15021.5,192.58333333333334
14608,7,437,4,1785.15,89.25750000000001
14609,2,7026,4,601.56,150.39
14616,2,104,3,406.08000000000004,135.36
14618,9,262,3,523.44,37.38857142857143
14619,15,152,1,394.44,19.722
14620,25,214,2,412.78000000000003,15.876153846153848
14621,77,993,5,1788.3600000000001,19.438695652173916
14622,20,146,1,320.58000000000004,15.265714285714287
14623,95,407,5,884.57,6.650902255639098
14624,13,162,2,225.85,17.373076923076923
14625,43,335,2,899.63,16.974150943396225
14626,99,1403,4,2791.27,22.87926229508197
14628,20,272,2,671.96,27.998333333333335
14629,129,380,2,959.01,6.309276315789473
14631,37,622,3,1006.98,24.56048780487805
14632,6,96,1,114.56,14.32
14633,19,96,1,344.90000000000003,17.245
14636,25,241,2,609.85,21.780357142857145
14638,15,166,1,443.6,27.725
14639,112,1431,6,2984.49,17.351686046511627
14640,81,886,6,2125.08,20.047924528301888
14641,7,90,1,110.46,15.78
14642,2,76,1,96.12,48.06
14643,29,815,2,693.8100000000001,22.380967741935486
14644,23,258,2,830.76,31.95230769230769
14645,27,381,2,597.09,19.903000000000002
14646,609,197420,73,279138.02,135.24128875968992
14647,24,95,1,243.22,8.107333333333333
14649,138,1018,4,1417.29,7.122060301507537
14651,89,344,2,654.6,6.41764705882353
14652,29,53,1,114.18,3.937241379310345
14653,135,949,7,1937.6,8.210169491525424
14655,34,1089,4,1932.23,39.43326530612245
14656,72,120,2,291.05,3.638125
14657,90,466,4,848.22,6.7319047619047625
14658,27,47,2,247.15,8.522413793103448
14659,139,1195,9,2529.93,9.999723320158102
14660,22,228,2,285.74,9.524666666666667
14661,4,35,1,107.95,26.9875
14662,138,602,4,771.17,4.590297619047619
14664,66,466,2,637.89,6.443333333333333
14665,52,740,5,1835.7,20.39666666666667
14666,12,155,1,179.95,13.842307692307692
14667,328,5384,25,9236.95,16.148513986013988
14669,143,775,3,1269.99,7.470529411764706
14670,98,337,2,411.53,3.1176515151515147
14672,51,454,2,765.55,12.549999999999999
14673,38,1004,5,1736.4,23.464864864864865
14675,91,341,1,604.75,5.928921568627451
14676,27,2500,6,2548.2400000000002,60.672380952380955
14680,68,13475,16,28739.11,111.82533073929962
14681,5,76,3,498.95,71.27857142857142
14682,1,80,2,52.0,26.0
14684,202,853,5,1236.28,2.9365320665083137
14687,15,470,1,628.38,41.892
14688,142,3621,21,5630.87,17.219785932721713
14689,12,76,1,112.8,8.676923076923076
14690,34,170,2,371.7,7.434
14691,51,707,5,2114.33,29.779295774647885
14692,49,265,4,591.55,8.699264705882353
14693,8,34,1,172.9,21.6125
14696,110,1630,7,2078.95,15.991923076923076
14697,21,181,2,188.60999999999999,8.573181818181817
14698,138,615,5,1250.76,5.9559999999999995
14699,8,77,1,109.13000000000001,13.641250000000001
14700,64,1342,3,2235.3,19.437391304347827
14701,250,932,9,2549.37,7.610059701492537
14702,175,1454,17,3292.14,9.487435158501441
14703,22,183,1,318.17,14.462272727272728
14704,266,1074,7,1514.57,3.676140776699029
14705,1,100,1,179.0,179.0
14708,25,621,3,1126.37,40.2275
14709,70,2484,13,4921.04,25.10734693877551
14710,116,378,4,606.13,4.360647482014389
14711,208,978,11,2868.8,8.035854341736695
14712,19,315,3,917.07,36.6828
14713,139,1615,11,2666.36,7.865368731563422
14714,9,229,1,160.19,16.019
14715,56,521,4,867.38,12.21661971830986
14716,44,604,2,329.68,5.9941818181818185
14719,166,1032,5,1602.13,6.7600421940928275
14720,33,219,3,663.81,17.94081081081081
14722,28,120,1,187.92000000000002,6.48
14723,176,693,6,1156.6,4.175451263537906
14725,43,593,1,718.08,13.80923076923077
14727,10,62,1,268.58,26.857999999999997
14729,66,197,1,313.49,4.415352112676056
14730,304,1132,8,2005.06,4.0021157684630735
14731,38,256,3,380.02,8.444888888888888
14732,101,1405,8,2702.4900000000002,18.384285714285717
14733,92,3764,12,9585.91,47.455
14735,88,2263,31,6050.69,31.350725388601035
14737,15,345,3,1164.55,68.50294117647059
14738,37,601,7,1314.45,24.34166666666667
14739,44,3820,7,3902.28,65.038
14740,67,735,3,1448.21,16.272022471910113
14741,34,841,6,1400.34,23.73457627118644
14744,19,626,7,1084.98,43.3992
14745,46,1038,5,1220.26,17.684927536231886
14747,16,84,1,328.2,18.233333333333334
14748,83,1223,5,1415.75,15.907303370786517
14752,5,260,1,389.64,77.928
14753,27,211,1,563.15,18.771666666666665
14754,35,486,2,638.05,15.562195121951218
14755,112,2219,11,5010.28,21.320340425531914
14756,37,416,1,738.96,19.446315789473687
14757,19,160,1,420.5,22.13157894736842
14758,51,419,4,1484.06,20.90225352112676
14759,89,569,3,1625.97,15.940882352941177
14760,5,40,1,89.2,17.84
14761,10,118,2,255.9,23.263636363636365
14762,20,341,1,300.52,14.310476190476189
14764,6,190,1,278.3,46.38333333333333
14765,38,135,3,254.11,6.515641025641026
14766,101,1349,6,2473.37,18.321259259259257
14768,4,52,2,192.60000000000002,38.52
14769,637,7435,8,10673.1,9.800826446280992
14770,46,490,2,876.42,16.854230769230767
14772,9,82,1,139.26,15.473333333333333
14775,54,1174,3,1011.9,16.865
14776,39,3134,11,2538.3,21.694871794871798
14778,31,306,2,730.86,20.881714285714285
14779,39,84,3,386.15,9.418292682926829
14780,26,310,2,447.68,16.58074074074074
14782,6,114,1,200.10000000000002,33.35
14784,15,237,2,289.99,19.332666666666668
14785,2,84,2,77.4,25.8
14788,26,421,2,679.4399999999999,22.648
14789,6,116,1,197.64,32.94
14790,30,699,4,745.06,16.19695652173913
14792,2,2,1,6.2,3.1
14793,14,91,1,228.99,16.356428571428573
14794,60,673,7,1319.91,16.498875
14795,6,17,1,131.45000000000002,21.908333333333335
14796,369,6021,17,8020.93,7.03590350877193
14798,11,150,3,173.74,14.478333333333333
14799,12,146,1,157.7,12.13076923076923
14800,233,3655,12,4339.74,11.272051948051947
14801,50,175,1,193.14,3.273559322033898
14803,30,370,3,845.55,19.217045454545453
14804,12,121,1,353.27,29.439166666666665
14805,28,115,4,554.65,11.801063829787234
14806,10,330,1,193.39000000000001,17.580909090909092
14808,164,2147,8,2741.17,11.664553191489363
14810,100,1016,11,2087.88,8.187764705882353
14813,20,67,2,155.43,5.181
14815,51,744,2,778.5,14.68867924528302
14816,3,5,1,271.85,67.9625
14817,47,653,2,1010.34,16.562950819672132
14818,37,324,3,657.8,13.704166666666666
14819,11,109,2,272.07,20.928461538461537
14820,23,253,4,507.29,17.492758620689656
14821,2,20,1,48.800000000000004,24.400000000000002
14823,54,88,3,321.43,4.591857142857143
14824,17,525,4,1127.71,38.88655172413793
14825,76,991,12,2226.91,18.404214876033056
14828,16,2172,3,2139.76,125.86823529411765
14829,36,452,4,697.55,16.60833333333333
14830,37,168,1,196.28,5.032820512820513
14834,43,734,6,1720.3,25.676119402985073
14836,4,43,2,99.44999999999999,19.889999999999997
14837,93,1436,4,1649.5,15.273148148148149
14840,3,31,1,62.85,15.7125
14841,89,1778,6,3295.76,23.88231884057971
14842,118,1166,4,2824.69,19.480620689655172
14844,74,1833,4,3189.81,24.537
14847,11,120,1,309.4,23.799999999999997
14849,143,5694,25,7930.54,20.439536082474227
14850,20,293,1,325.75,15.511904761904763
14851,28,325,2,511.35,18.2625
14852,85,1747,6,2836.69,19.83699300699301
14853,8,82,2,475.8,52.86666666666667
14854,104,1832,7,2759.83,21.730944881889762
14855,6,267,2,645.65,32.2825
14856,61,714,3,1311.3799999999999,19.869393939393937
14857,53,464,2,1173.12,19.552
14859,45,671,4,1353.74,23.340344827586208
14860,11,232,1,170.32,15.483636363636363
14861,6,117,1,125.79,20.965
14862,47,772,2,841.1999999999999,17.525
14863,7,132,1,266.76,24.25090909090909
14865,4,108,2,52.2,13.05
14866,29,6751,11,14353.4,146.46326530612245
14867,31,328,3,710.28,19.73
14868,91,1405,8,2953.59,20.511041666666667
14869,62,550,2,725.7,10.221126760563381
14870,13,119,1,327.25,25.173076923076923
14871,65,185,4,522.38,5.330408163265306
14873,26,168,1,519.68,18.56
14875,40,558,2,1465.3200000000002,31.17702127659575
14878,61,802,9,1485.54,11.980161290322581
14880,41,372,3,691.19,15.025869565217393
14881,17,316,1,255.4,15.023529411764706
14882,6,158,2,589.7,53.60909090909092
14883,38,790,6,761.59,14.369622641509434
14885,15,724,1,765.3199999999999,51.02133333333333
14886,18,160,1,364.8,20.266666666666666
14887,6,1100,1,1862.0,310.3333333333333
14888,19,184,1,369.2,18.46
14889,9,90,1,135.9,13.59
14890,7,51,1,125.65,17.95
14891,30,505,2,554.38,16.79939393939394
14893,66,799,2,1237.8500000000001,16.956849315068496
14894,22,265,1,655.75,28.51086956521739
14895,253,4851,20,11138.710000000001,22.366887550200804
14896,42,279,2,468.77000000000004,10.901627906976746
14897,31,468,4,1366.38,24.84327272727273
14898,80,1020,6,1303.52,11.237241379310344
14901,68,661,9,1421.29,14.805104166666666
14902,19,218,1,332.66,16.633000000000003
14903,209,1536,5,2810.63,7.917267605633803
14904,63,1985,2,1025.44,14.86144927536232
14905,12,287,2,616.15,36.24411764705882
14907,115,1691,7,3501.1,21.21878787878788
14908,8,132,1,277.8,30.866666666666667
14910,23,238,4,434.35,14.478333333333333
14911,1575,80429,198,136275.72,24.374122697191915
14912,21,971,2,867.85,32.14259259259259
14913,75,1743,4,1227.43,14.108390804597702
14915,11,112,2,307.48,25.623333333333335
14916,66,1136,4,1268.98,16.48025974025974
14918,37,675,2,1610.15,35.781111111111116
14920,53,509,2,977.77,17.153859649122808
14921,72,953,2,1316.07,16.872692307692308
14923,44,418,1,749.1,17.025000000000002
14924,10,64,1,310.05,31.005000000000003
14929,11,136,1,223.88,20.35272727272727
14930,107,1166,3,2372.86,18.53796875
14931,28,414,4,864.6800000000001,22.754736842105263
14932,16,79,1,313.53,19.595625
14934,68,1042,2,1890.94,21.734942528735633
14935,10,935,1,1784.71,178.471
14936,180,4085,8,8137.02,22.35445054945055
14937,31,484,3,1621.88,47.70235294117647
14944,84,2815,12,5900.25,34.707352941176474
14946,2,22,1,100.9,33.63333333333333
14947,12,178,2,275.82,21.216923076923077
14948,54,673,6,1101.97,17.491587301587302
14950,13,136,1,371.2,19.53684210526316
14951,18,311,1,311.69,15.5845
14952,107,3355,11,8099.49,58.69195652173913
14953,53,225,1,289.82,5.269454545454545
14954,71,127,1,336.17,3.9549411764705886
14957,12,34,1,58.49,4.8741666666666665
14958,33,129,3,499.68,11.897142857142857
14959,34,494,4,695.42,11.786779661016949
14960,22,221,2,221.27,8.195185185185185
14961,179,3708,9,7044.68,22.579102564102566
14962,5,44,1,126.7,25.34
14963,142,1176,5,1487.8,7.514141414141414
14964,13,143,1,206.21,15.862307692307693
14965,73,365,2,599.0,7.216867469879518
14966,35,187,1,191.32,5.034736842105263
14967,6,140,1,463.8,77.3
14968,37,127,1,147.59,3.988918918918919
14970,20,250,4,1592.06,46.825294117647054
14971,137,644,3,1116.57,6.9785625
14972,18,28,1,114.77,6.376111111111111
14973,26,369,3,1314.45,41.0765625
14974,16,44,1,114.39,5.4471428571428575
14975,11,380,1,279.94,25.44909090909091
14976,45,232,6,774.86,11.069428571428572
14978,125,525,5,1931.42,8.941759259259259
14981,8,97,1,102.12,12.765
14984,37,60,2,213.27,5.201707317073171
14985,74,260,2,296.75,3.410919540229885
14987,1,128,2,326.4,81.6
14988,32,141,1,334.54,8.3635
14995,50,103,2,233.23000000000002,3.82344262295082
14997,24,1120,3,546.1999999999999,21.007692307692306
14998,64,270,2,429.87,5.7316
15000,74,218,1,490.52,6.37038961038961
15002,81,862,4,1641.76,14.276173913043479
15004,146,629,1,1245.93,7.9358598726114655
15005,332,4245,28,6314.87,5.648363148479428
15006,115,301,1,497.14,3.476503496503496
15007,10,69,1,156.91,13.075833333333334
15009,139,642,3,1261.78,6.932857142857142
15010,20,184,1,308.94,15.447
15012,103,231,2,423.04,3.305
15014,28,151,2,260.17,7.433428571428572
15016,19,76,1,170.04,8.501999999999999
